V1,PAS_ID,pred_narrow,pred,usage,sig,change
6885,chr15:40378523:+,0.11905973,0.25663128,Increased,yes,longer
6887,chr15:70048203:-,0.04179149,0.4979957,Increased,yes,longer
6900,chr15:77485551:+,0.071433775,0.57113576,Increased,yes,longer
6903,chr15:76348196:-,0.4492323,0.501815,Increased,yes,longer
6916,chr15:78282190:+,0.63635623,0.6523727,Increased,yes,longer
6923,chr15:98964529:+,0.8238514,0.8249437,Increased,yes,longer
6926,chr15:63594633:+,0.35460883,0.40322077,Increased,yes,longer
6930,chr15:74046768:+,0.120763935,0.14399509,Increased,yes,longer
6931,chr15:100566924:-,0.05607455,0.10182817,Increased,yes,longer
6933,chr15:74843731:-,0.6765107,0.6866547,Increased,yes,longer
6950,chr16:31477958:+,0.11512769,0.11985575,Increased,yes,longer
6958,chr16:50649242:+,0.49828818,0.51016515,Increased,yes,longer
6959,chr16:57758218:-,0.52793604,0.5302719,Increased,yes,longer
6961,chr16:81082116:-,0.29265392,0.33126953,Increased,yes,longer
6971,chr16:67175734:+,0.03380619,0.038851712,Increased,yes,longer
6975,chr16:84053765:-,0.36819452,0.39202794,Increased,yes,longer
6978,chr16:84478074:-,0.28062016,0.35678458,Increased,yes,longer
6983,chr16:89968059:+,0.36631215,0.37676623,Increased,yes,longer
6988,chr16:90044957:+,0.0326593,0.03676779,Increased,yes,longer
6989,chr17:16031406:-,0.2953851,0.3111076,Increased,yes,longer
6991,chr17:17246836:-,0.25394127,0.33261046,Increased,yes,longer
7009,chr17:508668:-,0.17711855,0.18337893,Increased,yes,longer
7017,chr17:29625941:-,0.4471898,0.45514843,Increased,yes,longer
7025,chr18:12328944:-,0.3529535,0.41579497,Increased,yes,longer
7033,chr18:35979276:+,0.21756038,0.23850082,Increased,yes,longer
7040,chr18:912169:+,0.51565623,0.537235,Increased,yes,longer
7041,chr18:32263522:-,0.626225,0.64984185,Increased,yes,longer
7060,chr17:80100608:+,0.48865935,0.54462504,Increased,yes,longer
7072,chr17:82943184:+,0.1025235,0.12781085,Increased,yes,longer
7074,chr17:82728016:+,0.13930672,0.37180775,Increased,yes,longer
7076,chr17:82490537:+,0.111175865,0.13965309,Increased,yes,longer
7079,chr17:82604600:+,0.7089623,0.7227281,Increased,yes,longer
7087,chr18:50266885:-,0.108505085,0.16647278,Increased,yes,longer
7093,chr18:51085039:+,0.7066446,0.7124572,Increased,yes,longer
7096,chr18:79970813:-,0.07865312,0.1460821,Increased,yes,longer
7099,chr19:15235519:-,0.7578966,0.7647636,Increased,yes,longer
7104,chr19:4801271:+,0.3005061,0.32533357,Increased,yes,longer
7105,chr11:215427:-,0.051620148,0.06903674,Increased,yes,longer
7113,chr21:31668928:+,0.47541392,0.5911057,Increased,yes,longer
7114,chr21:33432486:-,0.098527,0.15165037,Increased,yes,longer
7130,chr19:34512301:+,0.5311908,0.5418999,Increased,yes,longer
7131,chr19:8580241:-,0.265897,0.27658468,Increased,yes,longer
7138,chr19:50048772:+,0.18411505,0.18952511,Increased,yes,longer
7143,chr19:52013324:-,0.82260257,0.82758194,Increased,yes,longer
7150,chr1:26876132:-,0.7326503,0.743654,Increased,yes,longer
7153,chr1:27308562:+,0.058978934,0.28959686,Increased,yes,longer
7166,chr1:33123492:+,0.4852263,0.5454296,Increased,yes,longer
7169,chr1:87348921:+,0.4752854,0.5053018,Increased,yes,longer
7171,chr1:93139075:+,0.39554885,0.46772018,Increased,yes,longer
7178,chr1:109399041:-,0.36179972,0.40345472,Increased,yes,longer
7183,chr1:168202108:+,0.6214771,0.767809,Increased,yes,longer
7189,chr1:168075830:+,0.27800313,0.67900926,Increased,yes,longer
7190,chr1:165400922:-,0.6059029,0.6358187,Increased,yes,longer
7200,chr1:166908192:-,0.5089554,0.5241105,Increased,yes,longer
7205,chr1:156736949:+,0.12257173,0.13568935,Increased,yes,longer
7209,chr1:179099332:-,0.4013252,0.46283478,Increased,yes,longer
7215,chr1:179920068:+,0.44860888,0.53250825,Increased,yes,longer
7222,chr1:197935474:+,0.8029427,0.82143176,Increased,yes,longer
7224,chr1:150964735:+,0.107404284,0.13257645,Increased,yes,longer
7225,chr1:150574556:-,0.8466317,0.9038655,Increased,yes,longer
7243,chr1:150646230:-,0.5841288,0.61640656,Increased,yes,longer
7251,chr1:206655156:+,0.34961942,0.35360348,Increased,yes,longer
7256,chr1:223220828:-,0.3412378,0.34971926,Increased,yes,longer
7261,chr1:223779899:-,0.2749971,0.32535836,Increased,yes,longer
7263,chr1:154155309:-,0.22695868,0.26570284,Increased,yes,longer
7269,chr1:154271509:+,0.073007904,0.40735012,Increased,yes,longer
7272,chr1:153804728:-,0.75349313,0.8153729,Increased,yes,longer
7282,chr1:155289847:+,0.246047,0.25783753,Increased,yes,longer
7284,chr1:230282119:+,0.62074924,0.6276199,Increased,yes,longer
7295,chr1:224193438:+,0.5998473,0.60965526,Increased,yes,longer
7299,chr1:228099209:+,0.36786258,0.402864,Increased,yes,longer
7309,chr1:224740552:+,0.20694475,0.33410433,Increased,yes,longer
7312,chr2:8852696:-,0.7642199,0.7730786,Increased,yes,longer
7314,chr1:226360691:-,0.40872738,0.43677422,Increased,yes,longer
7319,chr1:204218853:-,0.6974767,0.70957404,Increased,yes,longer
7325,chr2:20449439:+,0.5471567,0.5886968,Increased,yes,longer
7326,chr2:38561978:-,0.34128723,0.51521134,Increased,yes,longer
7342,chr2:67411834:+,0.61410296,0.63230294,Increased,yes,longer
7347,chr2:96274126:+,0.04084909,0.93820333,Increased,yes,longer
7349,chr2:95145001:-,0.5941998,0.63070107,Increased,yes,longer
7352,chr2:96274338:-,0.45874217,0.5070529,Increased,yes,longer
7354,chr2:70985943:-,0.38082403,0.3889671,Increased,yes,longer
7358,chr2:112211527:-,0.74098784,0.80521154,Increased,yes,longer
7380,chr2:158681831:+,0.7834542,0.78591895,Increased,yes,longer
7385,chr2:175927764:-,0.6777393,0.70670694,Increased,yes,longer
7389,chr2:191949048:-,0.33675295,0.5802081,Increased,yes,longer
7392,chr2:207581354:-,0.3875047,0.4380791,Increased,yes,longer
7405,chr2:225703653:+,0.8375482,0.90190136,Increased,yes,longer
7408,chr2:226997841:+,0.27151638,0.29795128,Increased,yes,longer
7411,chr2:240521938:-,0.22186916,0.22613311,Increased,yes,longer
7422,chr3:32525986:-,0.5100851,0.6764869,Increased,yes,longer
7427,chr3:36548004:+,0.41208455,0.45770127,Increased,yes,longer
7428,chr3:12897220:-,0.5590169,0.56182164,Increased,yes,longer
7439,chr3:69106066:+,0.67464453,0.6882898,Increased,yes,longer
7449,chr3:133821491:+,0.14747679,0.19676733,Increased,yes,longer
7455,chr3:150586015:+,0.57634276,0.583277,Increased,yes,longer
7456,chr3:197668867:-,0.108851664,0.15211551,Increased,yes,longer
7460,chr3:51395867:-,0.6453308,0.6971655,Increased,yes,longer
7463,chr4:20620556:+,0.12966585,0.7530599,Increased,yes,longer
7475,chr4:53462830:+,0.09902307,0.213517,Increased,yes,longer
7476,chr4:67468765:-,0.6339849,0.6424126,Increased,yes,longer
7484,chr4:48489525:+,0.08674069,0.13054147,Increased,yes,longer
7489,chr4:89724099:-,0.7027566,0.7156862,Increased,yes,longer
7492,chr4:106041598:-,0.30509493,0.33230242,Increased,yes,longer
7507,chr4:139506038:-,0.4378847,0.48477045,Increased,yes,longer
7521,chr4:186213457:+,0.39880666,0.44712323,Increased,yes,longer
7526,chr5:10440387:+,0.46549124,0.4973043,Increased,yes,longer
7530,chr5:6669560:+,0.421008,0.42879948,Increased,yes,longer
7531,chr5:16661908:-,0.85035306,0.8524748,Increased,yes,longer
7541,chr5:81413119:-,0.10099606,0.25511426,Increased,yes,longer
7547,chr5:103212722:+,0.30060047,0.61912644,Increased,yes,longer
7555,chr5:69131070:+,0.16214198,0.48386973,Increased,yes,longer
7566,chr5:115828198:-,0.4567156,0.507484,Increased,yes,longer
7578,chr5:134831119:+,0.6130374,0.6220258,Increased,yes,longer
7579,chr5:159157410:-,0.8890202,0.8973645,Increased,yes,longer
7585,chr5:151812783:+,0.23442459,0.60169226,Increased,yes,longer
7587,chr5:178126079:+,0.076476954,0.15281805,Increased,yes,longer
7595,chr5:139844463:+,0.09062304,0.49252295,Increased,yes,longer
7598,chr5:176526713:-,0.4481195,0.47760516,Increased,yes,longer
7601,chr6:26600047:+,0.057103373,0.14282171,Increased,yes,longer
7608,chr6:42889884:+,0.19684082,0.5248753,Increased,yes,longer
7609,chr6:44258165:-,0.04792235,0.08528088,Increased,yes,longer
7623,chr6:123072916:+,0.6456034,0.666092,Increased,yes,longer
7626,chr6:125092629:+,0.71068215,0.87994653,Increased,yes,longer
7629,chr6:143340302:+,0.38047415,0.4246717,Increased,yes,longer
7648,chr7:2728560:-,0.4295298,0.47892016,Increased,yes,longer
7651,chr7:4268997:+,0.4597062,0.59628665,Increased,yes,longer
7657,chr7:28825892:+,0.6428711,0.66044307,Increased,yes,longer
7662,chr7:44876294:-,0.8491688,0.864643,Increased,yes,longer
7665,chr7:76067506:+,0.45707616,0.54362094,Increased,yes,longer
7668,chr7:99890900:-,0.040847883,0.43325764,Increased,yes,longer
7673,chr17:62615478:+,0.5329553,0.64034986,Increased,yes,longer
7676,chr7:156973175:+,0.41627657,0.44072437,Increased,yes,longer
7682,chrX:19533978:-,0.28374785,0.32119793,Increased,yes,longer
7695,chrX:46474637:+,0.43926492,0.4518744,Increased,yes,longer
7698,chrX:71575890:+,0.41141433,0.54648685,Increased,yes,longer
7701,chrX:136869192:-,0.6650789,0.6731256,Increased,yes,longer
7706,chr8:477966:+,0.81813717,0.8610154,Increased,yes,longer
7707,chr8:27733319:-,0.56003,0.63136566,Increased,yes,longer
7710,chr8:23575461:+,0.27951112,0.2867318,Increased,yes,longer
7712,chr8:25415708:+,0.557245,0.5621481,Increased,yes,longer
7720,chr8:38269701:-,0.6043151,0.6133267,Increased,yes,longer
7731,chr8:97730258:+,0.56721705,0.58905035,Increased,yes,longer
7737,chr8:100154003:+,0.9250538,0.9278503,Increased,yes,longer
7742,chr8:124488509:-,0.4195625,0.46947888,Increased,yes,longer
7745,chr8:144529179:-,0.036103405,0.04109685,Increased,yes,longer
7749,chr9:2660054:+,0.55299747,0.6945466,Increased,yes,longer
7752,chr9:19053143:-,0.6648325,0.67735374,Increased,yes,longer
7755,chr9:22002903:-,0.7432783,0.7561466,Increased,yes,longer
7758,chr9:37358146:+,0.48021522,0.52390903,Increased,yes,longer
7759,chr9:37510892:-,0.41329888,0.46204394,Increased,yes,longer
7777,chr9:107013633:+,0.8862256,0.9030615,Increased,yes,longer
7778,chr9:112683926:-,0.22932406,0.26298124,Increased,yes,longer
7783,chr9:122328820:+,0.6560473,0.6700444,Increased,yes,longer
7786,chr9:113386312:-,0.59144324,0.71465015,Increased,yes,longer
7788,chr9:133361464:-,0.27071187,0.27887332,Increased,yes,longer
7793,chr9:133330152:-,0.08070832,0.35667798,Increased,yes,longer
7796,chr9:129634604:-,0.38435644,0.47172162,Increased,yes,longer
7805,chr9:138124386:+,0.04788522,0.69173604,Increased,yes,longer
7812,chr10:22320303:+,0.39148626,0.40644827,Increased,yes,longer
7814,chr10:23122012:+,0.7033724,0.738045,Increased,yes,longer
7815,chr10:15778175:-,0.4157796,0.52682763,Increased,yes,longer
7817,chr10:16590613:-,0.53798676,0.60673696,Increased,yes,longer
7822,chr10:34109560:-,0.62836844,0.6351579,Increased,yes,longer
7828,chr10:59246133:-,0.38916606,0.6436593,Increased,yes,longer
7834,chr10:77975611:-,0.07452351,0.076530784,Increased,yes,longer
7837,chr10:67921907:-,0.589207,0.60783786,Increased,yes,longer
7841,chr10:87050489:-,0.8946467,0.8958043,Increased,yes,longer
7856,chr10:70428616:+,0.36813956,0.41105148,Increased,yes,longer
7858,chr10:103290348:+,0.5593853,0.58307123,Increased,yes,longer
7860,chr10:103389063:+,0.25293118,0.25949296,Increased,yes,longer
7862,chr10:102150331:+,0.32131535,0.36114624,Increased,yes,longer
7864,chr10:103083384:+,0.098103106,0.10468682,Increased,yes,longer
7878,chr11:46380551:+,0.18644404,0.18963997,Increased,yes,longer
7880,chr11:32606259:+,0.6024996,0.62674165,Increased,yes,longer
7883,chr11:47465938:-,0.63196766,0.6427373,Increased,yes,longer
7888,chr11:96353226:-,0.11354754,0.17243966,Increased,yes,longer
7901,chr11:110171706:+,0.4409892,0.4635678,Increased,yes,longer
7905,chr11:113278435:+,0.67716753,0.68858993,Increased,yes,longer
7911,chr11:62593214:-,0.8070431,0.905834,Increased,yes,longer
7913,chr11:61402654:-,0.27160025,0.5478703,Increased,yes,longer
7924,chr20:36777448:-,0.6658761,0.7178981,Increased,yes,longer
7926,chr20:46173739:-,0.29833096,0.3002472,Increased,yes,longer
7928,chr20:63195431:-,0.617072,0.6345485,Increased,yes,longer
7931,chr11:69665566:-,0.17901465,0.21253008,Increased,yes,longer
7939,chr16:29992260:+,0.24617827,0.2605546,Increased,yes,longer
7951,chr11:94962623:-,0.33263668,0.35096744,Increased,yes,longer
7968,chr13:21149079:+,0.30458274,0.32719514,Increased,yes,longer
7978,chr14:39350692:+,0.51443577,0.72239757,Increased,yes,longer
7984,chr10:110898738:+,0.53239053,0.5865996,Increased,yes,longer
7998,chr11:86811229:+,0.5942489,0.6289453,Increased,yes,longer
8015,chr11:112064388:+,0.6328953,0.6777853,Increased,yes,longer
8041,chr12:2697948:+,0.2888469,0.77296394,Increased,yes,longer
8042,chr3:25718944:-,0.6226871,0.7400939,Increased,yes,longer
8045,chr12:105017624:+,0.844256,0.8527333,Increased,yes,longer
8049,chr12:109536699:+,0.5865691,0.5921454,Increased,yes,longer
8066,chr14:32830813:+,0.1732376,0.213259,Increased,yes,longer
8077,chr11:44245421:+,0.19721001,0.23567009,Increased,yes,longer
8085,chr11:86441109:-,0.28761062,0.31362584,Increased,yes,longer
8088,chr4:124664485:-,0.791005,0.80258733,Increased,yes,longer
8098,chr10:12896626:-,0.459332,0.4966091,Increased,yes,longer
8100,chr10:13643706:-,0.69515496,0.7013191,Increased,yes,longer
8106,chr11:134265850:+,0.33727953,0.4286471,Increased,yes,longer
8109,chr11:134247790:+,0.07333509,0.13959135,Increased,yes,longer
8122,chr10:7750963:-,0.3158264,0.39936656,Increased,yes,longer
8132,chr2:7044176:+,0.06662623,0.110817015,Increased,yes,longer
8135,chr4:185150382:+,0.5516557,0.7127477,Increased,yes,longer
8140,chr12:32383632:+,0.4205236,0.51135623,Increased,yes,longer
8149,chr5:43444252:-,0.4924618,0.62606263,Increased,yes,longer
8154,chr10:118676411:-,0.63042015,0.64457494,Increased,yes,longer
8157,chr6:56457998:-,0.39534977,0.6925953,Increased,yes,longer
8159,chr10:119571805:-,0.7699188,0.77361107,Increased,yes,longer
8169,chr2:38785001:+,0.5922568,0.6018982,Increased,yes,longer
8170,chr13:78598943:-,0.6460837,0.6873591,Increased,yes,longer
8175,chr18:45847609:-,0.3711932,0.5629443,Increased,yes,longer
8182,chr11:14872043:+,0.2362705,0.25197262,Increased,yes,longer
8192,chr5:79373268:-,0.0072232946,0.9830698,Increased,yes,longer
8205,chr3:191398659:+,0.5949424,0.635538,Increased,yes,longer
8207,chr5:111494882:+,0.67813903,0.6847312,Increased,yes,longer
8208,chr5:115124763:-,0.58675003,0.7420127,Increased,yes,longer
8220,chr5:52804043:+,0.4028017,0.50071716,Increased,yes,longer
8221,chr5:134601154:-,0.68185675,0.6998694,Increased,yes,longer
8229,chr13:98449767:+,0.25816622,0.36376667,Increased,yes,longer
8233,chr4:80204326:+,0.4270763,0.59069395,Increased,yes,longer
8234,chr4:82422569:-,0.08640423,0.13991696,Increased,yes,longer
8243,chr5:58859392:+,0.52440023,0.6639985,Increased,yes,longer
8251,chr4:24998848:-,0.6705376,0.6766842,Increased,yes,longer
8254,chr16:8852948:-,0.4062536,0.4112642,Increased,yes,longer
8256,chr2:111767640:-,0.27146342,0.35894182,Increased,yes,longer
8261,chr5:96774679:+,0.7796213,0.8207723,Increased,yes,longer
8263,chr4:140385726:+,0.76802933,0.790422,Increased,yes,longer
8264,chr4:140388455:-,0.4634954,0.49095926,Increased,yes,longer
8281,chr2:108785808:+,0.32536325,0.3742196,Increased,yes,longer
8283,chr1:246839316:-,0.1412656,0.33627465,Increased,yes,longer
8295,chr6:46678175:+,0.28291664,0.28928992,Increased,yes,longer
8296,chr8:129839594:-,0.6219549,0.6725734,Increased,yes,longer
8302,chr5:189967:+,0.31830922,0.34419337,Increased,yes,longer
8305,chr13:110721073:+,0.38618305,0.4517916,Increased,yes,longer
8307,chr13:113399611:-,0.42142123,0.6555929,Increased,yes,longer
8319,chr2:86778041:+,0.6603341,0.7300195,Increased,yes,longer
8324,chr16:84974462:-,0.62209123,0.6317294,Increased,yes,longer
8326,chr2:229763837:-,0.44821575,0.4865443,Increased,yes,longer
8333,chr19:34762795:-,0.89506096,0.9422732,Increased,yes,longer
8338,chr5:66183615:+,0.7426063,0.78334004,Increased,yes,longer
8340,chr17:56869565:+,0.5458132,0.55833274,Increased,yes,longer
8346,chr17:57684683:+,0.39750478,0.9358548,Increased,yes,longer
8351,chr14:63371363:-,0.5940148,0.6092004,Increased,yes,longer
8356,chr1:77559965:+,0.54969186,0.57474834,Increased,yes,longer
8364,chr16:87698153:+,0.30575436,0.32271945,Increased,yes,longer
8366,chr5:14704805:-,0.39620847,0.43728957,Increased,yes,longer
8372,chr5:14698605:+,0.3791095,0.49298546,Increased,yes,longer
8376,chr11:122814472:+,0.32739872,0.34921858,Increased,yes,longer
8380,chr11:124635925:+,0.45705035,0.47700888,Increased,yes,longer
8381,chr5:16473038:-,0.115611054,0.4007303,Increased,yes,longer
8383,chr3:100363464:-,0.6635194,0.6866089,Increased,yes,longer
8387,chr17:69246513:-,0.2697133,0.35804266,Increased,yes,longer
8395,chr1:223005991:+,0.56195164,0.6507394,Increased,yes,longer
8396,chr3:171061340:-,0.5813598,0.6014952,Increased,yes,longer
8399,chr1:225486836:-,0.8515931,0.8692214,Increased,yes,longer
8411,chr21:17788974:-,0.66960883,0.6839036,Increased,yes,longer
8422,chr21:25724501:-,0.41781583,0.7534963,Increased,yes,longer
8427,chr17:17212214:-,0.7455336,0.75295454,Increased,yes,longer
8429,chr3:16257061:-,0.35535243,0.41752076,Increased,yes,longer
8438,chr3:17090592:+,0.29228473,0.35758922,Increased,yes,longer
8445,chr18:11884053:-,0.09568786,0.114172325,Increased,yes,longer
8452,chr17:51630320:-,0.77446616,0.78171164,Increased,yes,longer
8456,chr8:102648784:-,0.65419644,0.7654281,Increased,yes,longer
8466,chr8:102826403:-,0.1260328,0.31204987,Increased,yes,longer
8477,chr6:110609978:-,0.6631556,0.82309794,Increased,yes,longer
8483,chr10:97871534:+,0.059261758,0.22892974,Increased,yes,longer
8485,chr21:15880058:+,0.06172672,0.09169419,Increased,yes,longer
8500,chr16:50107272:+,0.612482,0.62213635,Increased,yes,longer
8515,chr2:201620186:-,0.8454115,0.8557146,Increased,yes,longer
8519,chr5:157760708:+,0.4378042,0.4435266,Increased,yes,longer
8527,chr12:66136131:-,0.23498343,0.2877282,Increased,yes,longer
8531,chrX:155239816:+,0.49899688,0.60777116,Increased,yes,longer
8532,chrX:155258242:-,0.1465155,0.20617114,Increased,yes,longer
8540,chr8:18527307:-,0.7692758,0.8087453,Increased,yes,longer
8549,chr10:74709299:+,0.33150014,0.3629864,Increased,yes,longer
8554,chr8:94793833:+,0.7941955,0.81203663,Increased,yes,longer
8555,chr1:111117332:-,0.7893387,0.7984776,Increased,yes,longer
8573,chr14:102501761:-,0.6733158,0.67830515,Increased,yes,longer
8575,chr14:103912288:-,0.6302736,0.6651882,Increased,yes,longer
8577,chr5:141853091:-,0.007613296,0.030020634,Increased,yes,longer
8581,chr8:96227837:-,0.50249493,0.50616646,Increased,yes,longer
8583,chr5:146581140:-,0.6416221,0.64861244,Increased,yes,longer
8590,chr10:69401879:+,0.20158914,0.22730955,Increased,yes,longer
8592,chr11:57701180:+,0.66778105,0.68363535,Increased,yes,longer
8594,chr6:38154621:+,0.5183731,0.6351136,Increased,yes,longer
8599,chr8:35796539:+,0.23396592,0.26151705,Increased,yes,longer
8600,chrX:130127454:-,0.24518941,0.312301,Increased,yes,longer
8603,chr6:36144519:+,0.23428822,0.28105977,Increased,yes,longer
8611,chr16:30761174:+,0.25027865,0.25441036,Increased,yes,longer
8621,chr3:10281216:+,0.69945997,0.7043545,Increased,yes,longer
8624,chr1:183248237:-,0.6001051,0.61410874,Increased,yes,longer
8629,chr1:52348668:+,0.10688532,0.12750983,Increased,yes,longer
8642,chr1:186421373:+,0.5427071,0.5769635,Increased,yes,longer
8644,chr1:16460077:+,0.25653613,0.26324883,Increased,yes,longer
8645,chr1:54225432:-,0.15837407,0.20790581,Increased,yes,longer
8649,chr16:70376223:-,0.115393095,0.17815134,Increased,yes,longer
8653,chr15:59097330:+,0.26705927,0.4108685,Increased,yes,longer
8659,chr21:37223424:-,0.46221948,0.47892544,Increased,yes,longer
8667,chr21:38824952:+,0.6472188,0.81515616,Increased,yes,longer
8670,chrX:110177786:+,0.26825488,0.28949508,Increased,yes,longer
8672,chrX:30827602:-,0.39146078,0.45159507,Increased,yes,longer
