V1,PAS_ID,original_PAS_pred_narrow,original_PAS_pred,usage,sig
3765,chr3:105658267:-,0.15763485,0.17944747,Decreased,yes
3767,chr3:107811204:+,0.60532963,0.75404674,Increased,yes
3771,chr3:108162456:-,0.100212075,0.121691026,Decreased,yes
3772,chr3:197889077:-,0.43406403,0.46191692,Decreased,yes
3775,chr3:81489856:-,0.5633066,0.5897515,Decreased,yes
3777,chr3:124749270:+,0.16923097,0.2772138,Increased,yes
3779,chr3:127041201:+,0.6696406,0.67793685,Increased,yes
3782,chr3:127684275:+,0.4666482,0.58679724,Increased,yes
3783,chr3:47287457:+,0.21924934,0.29792476,Decreased,yes
3785,chr3:131462211:-,0.35405114,0.43419042,Increased,yes
3789,chr3:50596168:+,0.48975748,0.49851185,Increased,yes
3790,chr3:39095325:+,0.31447056,0.31818265,Decreased,yes
3792,chr3:149738476:-,0.5718368,0.5988257,Increased,yes
3795,chr3:179795237:-,0.3303626,0.37179533,Decreased,yes
3798,chr3:183919937:-,0.45655417,0.49190572,Increased,yes
3802,chr3:183684476:+,0.398854,0.8321734,Increased,yes
3807,chr3:156543006:-,0.27986932,0.32228738,Decreased,yes
3809,chr3:42667579:+,0.14978522,0.1616989,Decreased,yes
3811,chr3:70955667:-,0.023049582,0.67080057,Increased,yes
3814,chr3:184335351:+,0.35671642,0.37075627,Increased,yes
3815,chr3:52708443:-,0.80770695,0.8221133,Increased,yes
3820,chr2:206618465:+,0.05642159,0.14887714,Decreased,yes
3825,chr2:74153538:-,0.43437052,0.4412035,Increased,yes
3829,chr2:74424147:-,0.042420566,0.074524164,Increased,yes
3832,chr2:112541738:+,0.29968172,0.33388942,Increased,yes
3834,chr2:95416615:+,0.2357905,0.4686579,Increased,yes
3836,chr2:231454750:-,0.034958232,0.065659694,Decreased,yes
3839,chr2:113706781:-,0.38869795,0.56668603,Increased,yes
3842,chr2:113958145:+,0.46085668,0.5028629,Decreased,yes
3845,chr2:152116801:-,0.6366705,0.65702134,Increased,yes
3848,chr2:156586154:+,0.47574335,0.517733,Decreased,yes
3852,chr2:27321916:-,0.2242387,0.24168223,Increased,yes
3854,chr2:27326327:-,0.035453796,0.03941903,Decreased,yes
3856,chr2:161411715:+,0.67082787,0.6785842,Increased,yes
3858,chr2:27377345:+,0.006526489,0.03717976,Decreased,yes
3859,chr2:53660676:-,0.559666,0.5716816,Increased,yes
3866,chr2:162363120:+,0.73578686,0.772121,Increased,yes
3868,chr2:29183806:+,0.4214812,0.43365467,Decreased,yes
3870,chr2:54671445:+,0.31917226,0.35491347,Increased,yes
3872,chr2:74533176:+,0.035719596,0.050572403,Increased,yes
3874,chr2:74550599:+,0.21298988,0.22244164,Increased,yes
3876,chr2:55287846:-,0.17023866,0.35098636,Increased,yes
3882,chr2:75658475:+,0.32363042,0.34209296,Decreased,yes
3886,chr2:189475538:+,0.20081678,0.26170072,Decreased,yes
3890,chr2:190969267:-,0.08669086,0.5437405,Decreased,yes
3894,chr2:190967371:+,0.8054691,0.8355787,Increased,yes
3896,chr2:98618512:+,0.76417816,0.78653485,Increased,yes
3899,chr2:61868503:-,0.08690769,0.55983853,Increased,yes
3901,chr2:85549370:-,0.031129023,0.07657821,Decreased,yes
3904,chr2:63046484:+,0.7273152,0.7327089,Increased,yes
3907,chr2:99319217:-,0.12920062,0.16739938,Decreased,yes
3909,chr2:197475301:+,0.093686424,0.17224596,Increased,yes
3910,chr2:197389786:-,0.6332136,0.63794136,Increased,yes
3913,chr2:100391860:-,0.32975137,0.33525342,Increased,yes
3916,chr2:197552378:+,0.211509,0.23889185,Increased,yes
3921,chr2:197503448:+,0.17031533,0.52813154,Decreased,yes
3924,chr2:86505449:-,0.20608748,0.28173062,Increased,yes
3926,chr2:218633348:-,0.023882817,0.06438715,Increased,yes
3930,chr2:219250337:+,0.20081773,0.20716028,Increased,yes
3931,chr2:241227291:-,0.45146462,0.4761817,Increased,yes
3935,chr2:241183651:+,0.1455451,0.14898683,Increased,yes
3938,chr2:241113310:-,0.21010236,0.25995654,Decreased,yes
3940,chr2:241495021:-,0.05454622,0.0723889,Increased,yes
3943,chr2:8684450:+,0.8052442,0.8701422,Increased,yes
3947,chr2:32618875:+,0.2587831,0.29455453,Increased,yes
3950,chr2:170966915:+,0.38411093,0.4168687,Increased,yes
3952,chr2:36838647:-,0.4862004,0.50805116,Increased,yes
3956,chr2:37201722:-,0.17331403,0.61450565,Decreased,yes
3959,chr2:37252941:-,0.077887796,0.20198677,Decreased,yes
3960,chr2:135169207:+,0.2325378,0.24840246,Decreased,yes
3966,chr2:171784831:-,0.2944782,0.65735066,Decreased,yes
3968,chr2:135906683:-,0.8292478,0.86111784,Decreased,yes
3969,chr2:38743600:-,0.49542922,0.5086572,Decreased,yes
3972,chr2:20201496:-,0.40242416,0.42362964,Increased,yes
3975,chr2:198154738:+,0.041704103,0.14333004,Increased,yes
3977,chr2:65023237:+,0.028795812,0.06613008,Decreased,yes
3980,chr2:38984732:-,0.2827675,0.6548759,Decreased,yes
3982,chr2:200910171:-,0.3589938,0.39529583,Decreased,yes
3984,chr2:42335561:-,0.16589922,0.17903408,Decreased,yes
3988,chr2:68175711:+,0.20966811,0.23666671,Increased,yes
3991,chr2:147930396:-,0.93230194,0.9664843,Increased,yes
3996,chr2:69457997:-,0.70392025,0.7267573,Increased,yes
4000,chr2:201377207:-,0.8547743,0.8616377,Increased,yes
4003,chr2:70210205:-,0.4421328,0.45276442,Increased,yes
4008,chr2:202206592:-,0.51871413,0.62235886,Decreased,yes
4010,chr2:70933443:+,0.04916886,0.10007485,Decreased,yes
4011,chr2:178504688:+,0.6516171,0.6704066,Decreased,yes
4015,chr2:221418036:-,0.7410051,0.80820596,Increased,yes
4017,chr2:222566899:-,0.7245024,0.7373786,Increased,yes
4020,chr2:73609914:+,0.25790966,0.2952796,Increased,yes
4023,chr1:147626212:+,0.7019966,0.7256915,Increased,yes
4024,chr1:220582897:+,0.68890417,0.7247403,Increased,yes
4029,chr1:52608902:+,0.1852406,0.28964943,Decreased,yes
4031,chr1:175010263:+,0.5644502,0.60204995,Increased,yes
4035,chr1:53051610:+,0.55791146,0.6129925,Decreased,yes
4037,chr1:178921839:+,0.4960227,0.6110903,Increased,yes
4040,chr1:3814785:-,0.22709592,0.23315501,Decreased,yes
4043,chr1:54032017:-,0.40107232,0.4371906,Decreased,yes
4044,chr1:6185032:-,0.28421456,0.5863627,Increased,yes
4047,chr1:180198032:+,0.5183214,0.5199347,Decreased,yes
4050,chr1:8012209:-,0.1888309,0.76212347,Decreased,yes
4053,chr1:109203946:+,7.503002e-05,0.9937894,Increased,yes
4057,chr1:111440952:-,0.22980137,0.29537487,Increased,yes
4058,chr1:111461327:+,0.38463378,0.64050245,Decreased,yes
4061,chr1:111716688:+,0.66180646,0.6761658,Increased,yes
4063,chr1:112671612:+,0.528911,0.6506274,Decreased,yes
4064,chr1:32857854:+,0.26479807,0.2805177,Decreased,yes
4067,chr1:34865436:-,0.07841467,0.09095642,Decreased,yes
4068,chr1:35176380:-,0.44903514,0.80933636,Increased,yes
4070,chr1:155745112:-,0.116048574,0.14283419,Increased,yes
4073,chr1:155944694:-,0.024336515,0.09696794,Decreased,yes
4075,chr1:156463727:-,0.5023599,0.56290066,Increased,yes
4078,chr1:62584105:-,0.37133577,0.38910663,Decreased,yes
4080,chr1:184629019:+,0.7661908,0.7820519,Increased,yes
4084,chr1:185294657:+,0.6966335,0.733765,Increased,yes
4085,chr1:65260113:+,0.32939917,0.35592785,Increased,yes
4088,chr1:185296391:-,0.43380806,0.47660804,Increased,yes
4092,chr1:11919591:-,0.50150055,0.5115325,Increased,yes
4095,chr1:12032633:+,0.12087217,0.1802351,Decreased,yes
4097,chr1:68125493:-,0.08961708,0.3936408,Decreased,yes
4100,chr1:13788074:+,0.6448758,0.67814356,Increased,yes
4103,chr1:193085984:+,0.5462567,0.6727805,Decreased,yes
4109,chr1:193014333:-,0.7492187,0.7661649,Increased,yes
4112,chr1:114563428:-,0.25928473,0.2707116,Increased,yes
4117,chr1:70251817:+,0.40512195,0.42737877,Decreased,yes
4120,chr1:74704597:-,0.4686581,0.5099876,Decreased,yes
4122,chr1:113697209:-,0.40067554,0.41659164,Increased,yes
4127,chr1:15941870:-,0.15310562,0.15641843,Decreased,yes
4128,chr1:35595323:+,0.39997455,0.43580514,Decreased,yes
4131,chr1:36455774:-,0.077632405,0.09861575,Decreased,yes
4133,chr1:231333112:-,0.2363074,0.43307364,Decreased,yes
4135,chr1:231277922:+,0.11106366,0.38363075,Increased,yes
4138,chr1:236552421:+,0.79519004,0.8538283,Increased,yes
4141,chr1:39678968:-,0.1948691,0.32007027,Decreased,yes
4142,chr1:232397967:-,0.32010758,0.34762964,Increased,yes
4144,chr1:40240681:+,0.3761607,0.46040165,Decreased,yes
4146,chr1:243499724:-,0.5611901,0.63238436,Increased,yes
4153,chr1:77067537:+,0.10311534,0.1728531,Increased,yes
4156,chr1:81993931:+,0.3037152,0.4051426,Increased,yes
4157,chr1:84497678:+,0.54502153,0.5860871,Decreased,yes
4159,chr1:202725332:-,0.011965904,0.12672998,Increased,yes
4165,chr1:162600391:+,0.2718035,0.3625753,Increased,yes
4167,chr1:163076593:+,0.13782644,0.14270529,Decreased,yes
4169,chr1:84644477:-,0.16823459,0.1770201,Increased,yes
4172,chr1:85649560:-,0.18030956,0.3616668,Increased,yes
4176,chr1:205084511:-,0.005936519,0.13120712,Increased,yes
4180,chr1:150353230:+,0.013513961,0.5672164,Decreased,yes
4182,chr1:42746374:-,0.24733707,0.2578538,Increased,yes
4186,chr1:42926238:-,0.0114712,0.12874217,Increased,yes
4189,chr1:43164642:-,0.0011318497,0.0071160994,Decreased,yes
4191,chr1:43968021:+,0.30782315,0.3226823,Decreased,yes
4192,chr1:45511051:-,0.23114935,0.25675312,Decreased,yes
4194,chr1:46040141:-,0.67054546,0.672254,Decreased,yes
4197,chr1:46365018:+,0.6423738,0.66482246,Increased,yes
4198,chr1:93149741:-,0.17678817,0.19388878,Decreased,yes
4202,chr1:93361168:+,0.1299552,0.1983965,Decreased,yes
4207,chr1:171593506:+,0.8019928,0.8113678,Increased,yes
4208,chr1:100989626:-,0.6397822,0.6798085,Increased,yes
4211,chr1:96814880:+,0.62139827,0.6288281,Decreased,yes
4214,chr1:173488806:+,0.5950144,0.60746527,Increased,yes
4217,chr1:209857563:+,0.42659947,0.44503713,Increased,yes
4218,chr1:98890247:-,0.76660943,0.81648767,Increased,yes
4221,chr1:24537014:+,0.5305888,0.55340445,Decreased,yes
4225,chr1:25223110:-,0.26433596,0.28195626,Decreased,yes
4227,chr1:25263352:-,0.24219029,0.28583282,Decreased,yes
4229,chr1:100026976:+,0.0938989,0.12230448,Increased,yes
4232,chr1:211316381:+,0.5834115,0.6189865,Increased,yes
4234,chr1:25900567:-,0.27803499,0.31673223,Decreased,yes
4236,chr1:212446378:+,0.24172725,0.32949573,Increased,yes
4237,chr1:212726159:-,0.77613276,0.77998126,Increased,yes
4241,chr1:27851527:+,0.39617515,0.43100122,Increased,yes
4243,chr1:27823769:+,0.6596001,0.6717609,Decreased,yes
4246,chr1:51788095:+,0.015800297,0.034962304,Decreased,yes
4250,chr15:80978205:-,0.0825357,0.11496864,Increased,yes
4256,chr15:76949954:+,0.089541845,0.62247014,Decreased,yes
4258,chr19:47428017:-,0.30741474,0.31298077,Increased,yes
4261,chr1:200860701:+,0.7820004,0.8295588,Increased,yes
4264,chr1:161964069:+,0.7118083,0.7271465,Increased,yes
4265,chr2:215942584:-,0.21139497,0.2978822,Increased,yes
4267,chr2:206791819:+,0.18015821,0.30243152,Decreased,yes
4271,chr2:205779711:+,0.59133977,0.59924275,Decreased,yes
4279,chr2:207605993:+,0.17329991,0.20491746,Increased,yes
4280,chr2:207074139:-,0.40804645,0.42693275,Increased,yes
4283,chr18:31622246:-,0.5373116,0.58104366,Decreased,yes
4286,chr11:74977635:+,0.11585316,0.5807378,Increased,yes
4288,chr6:79201477:-,0.46860188,0.6053417,Decreased,yes
4289,chr6:82892398:-,0.44854775,0.8400657,Decreased,yes
4295,chr6:88165164:-,0.30233395,0.37039155,Increased,yes
4298,chr1:70261235:-,0.1760377,0.4767406,Decreased,yes
4303,chr1:66751139:+,0.70618594,0.8385643,Increased,yes
4304,chr6:63713999:+,0.3666941,0.38530228,Decreased,yes
4309,chr6:145798195:-,0.50519073,0.72705156,Decreased,yes
4312,chr6:127288357:+,0.80215925,0.8076041,Decreased,yes
4314,chr4:15604539:-,0.47346503,0.6417963,Increased,yes
4317,chr4:17624312:+,0.048980117,0.09320201,Increased,yes
4323,chr1:113914079:+,0.23749888,0.31030434,Increased,yes
4325,chr18:3278461:+,0.040796544,0.124099046,Decreased,yes
4326,chr20:37241617:+,0.5988419,0.61475086,Decreased,yes
4330,chr1:101803575:-,0.30399075,0.545228,Increased,yes
4332,chr3:158784549:+,0.46904305,0.4973929,Increased,yes
4336,chr1:220265983:-,0.54396677,0.5709827,Decreased,yes
4339,chr16:5085398:-,0.03747567,0.1233105,Decreased,yes
4341,chr13:73686092:-,0.28052786,0.6243646,Decreased,yes
4344,chr13:57729310:+,0.52346325,0.54418224,Increased,yes
4345,chr2:20684031:-,0.1862481,0.22192791,Increased,yes
4348,chr2:203309757:+,0.33401227,0.3378041,Increased,yes
4349,chr2:201085619:+,0.1552975,0.18015914,Decreased,yes
4352,chr2:196763495:-,0.15525301,0.18668598,Increased,yes
4355,chr5:134390651:+,0.04110105,0.120321125,Decreased,yes
4358,chr3:196946356:-,0.1336764,0.14722683,Increased,yes
4361,chr3:196934710:+,0.65195197,0.67045635,Increased,yes
4363,chr12:123936490:-,0.008407368,0.18448527,Decreased,yes
4366,chr1:231221568:+,0.39376217,0.4057558,Increased,yes
4367,chr1:236549006:-,0.078426525,0.09771898,Increased,yes
4371,chr9:112218606:-,0.47356495,0.5639361,Decreased,yes
4376,chr9:107332188:+,0.27486178,0.29458398,Increased,yes
4377,chr9:113161006:-,0.5948754,0.60745215,Increased,yes
4381,chr9:108941617:+,0.35916898,0.38766947,Increased,yes
4385,chr9:128696388:+,0.48004562,0.49449986,Increased,yes
4387,chr9:116701298:+,0.4085753,0.41260925,Decreased,yes
4388,chr9:120757009:-,0.28424513,0.37115267,Increased,yes
4392,chr9:124352437:+,0.09791856,0.12154879,Decreased,yes
4395,chr9:125147231:-,0.37756613,0.437414,Increased,yes
4399,chr9:122240010:-,0.28929946,0.30632398,Decreased,yes
4401,chr9:125437396:-,0.77809346,0.789455,Increased,yes
4404,chr9:100301612:+,0.044482373,0.10260479,Decreased,yes
4406,chr9:99216445:-,0.116388,0.1513562,Decreased,yes
4408,chr18:63327738:-,0.5271371,0.6281878,Increased,yes
4411,chr18:63389193:-,0.31063896,0.3495188,Increased,yes
4414,chr18:57487107:+,0.21633974,0.22138494,Decreased,yes
4419,chr14:74859434:+,0.17037034,0.18664756,Increased,yes
4420,chr14:74713552:+,0.0006942874,0.12639436,Decreased,yes
4424,chr14:75082122:-,0.3117963,0.36697513,Decreased,yes
4427,chr14:74480044:-,0.06035536,0.60038364,Decreased,yes
4429,chr14:73577858:+,0.038067605,0.04086732,Increased,yes
4430,chr14:74661253:-,0.6507056,0.6606691,Increased,yes
4433,chr14:75958156:-,0.21249545,0.33147222,Decreased,yes
4434,chr14:75078088:+,0.25944167,0.27721262,Decreased,yes
4441,chr14:73123877:+,0.4751407,0.59187436,Increased,yes
4443,chr14:90271608:-,0.4387798,0.485873,Increased,yes
4446,chr2:46583114:+,0.20464668,0.24273899,Decreased,yes
4448,chr2:27652268:-,0.11831069,0.15171686,Increased,yes
4451,chr2:23708603:+,0.4113178,0.4582273,Increased,yes
4452,chr2:25227870:-,0.42095736,0.5865564,Increased,yes
4456,chr2:38293945:-,0.38507652,0.4023263,Increased,yes
4459,chr2:30160532:+,0.725403,0.73478496,Increased,yes
4464,chr2:32316592:+,0.6317612,0.655911,Increased,yes
4465,chr2:64592338:+,0.10567466,0.6218162,Decreased,yes
4468,chr2:68313377:-,0.57977176,0.68165636,Decreased,yes
4470,chr2:60457194:-,0.9180441,0.9516411,Increased,yes
4471,chr2:46624869:+,0.07500121,0.179432,Increased,yes
4476,chr6:71305640:+,0.1936042,0.5022616,Increased,yes
4479,chr10:100965132:+,0.7300949,0.7367331,Increased,yes
4481,chr10:110287363:+,0.41687715,0.4753241,Increased,yes
4483,chr10:110293886:-,0.19623849,0.25123656,Decreased,yes
4485,chr10:122931509:-,0.32586965,0.3756093,Increased,yes
4486,chr10:94596949:+,0.11779668,0.15839759,Decreased,yes
4489,chr10:95663416:-,0.07646282,0.13450046,Decreased,yes
4492,chr10:119137982:+,0.3338608,0.38193098,Increased,yes
4494,chr10:101846429:-,0.14236283,0.1486049,Decreased,yes
4495,chr17:65009291:-,0.53995395,0.5585005,Increased,yes
4497,chr9:26840686:-,0.14445943,0.25066483,Increased,yes
4501,chr9:27325209:-,0.89404625,0.91675776,Increased,yes
4505,chr4:157366071:+,0.36880115,0.39131266,Increased,yes
4507,chr6:151101885:+,0.20699881,0.22867385,Increased,yes
4509,chr6:149811419:+,0.4391812,0.45863783,Increased,yes
4511,chr5:140674121:+,0.547208,0.55932045,Increased,yes
4512,chr5:141225922:+,0.58852977,0.59220266,Decreased,yes
4515,chr1:175011349:-,0.11010502,0.17280267,Increased,yes
4520,chr1:170553443:+,0.5633625,0.6839075,Decreased,yes
4524,chr6:159779050:+,0.17512016,0.19970945,Increased,yes
4525,chr6:159778498:-,0.48578864,0.4993984,Increased,yes
4527,chr11:130866249:-,0.15707204,0.17106155,Increased,yes
4529,chrX:70283981:-,0.22511297,0.3221563,Increased,yes
4534,chr8:109345950:+,0.557133,0.61689186,Increased,yes
4537,chr10:20289853:+,0.22911742,0.3498036,Increased,yes
4538,chr10:32267752:-,0.6752236,0.6843962,Increased,yes
4540,chr12:178454:+,0.1630846,0.17065746,Increased,yes
4543,chr1:28603354:-,0.051599633,0.062117234,Increased,yes
4546,chr13:43770541:-,0.81654334,0.824404,Increased,yes
4548,chr13:41217098:-,0.04438648,0.055318095,Decreased,yes
4551,chr13:43114211:+,0.56833214,0.58775,Increased,yes
4553,chr13:39010152:-,0.5607858,0.5779658,Decreased,yes
4556,chr13:38363618:+,0.286928,0.40547043,Increased,yes
4559,chr13:41083068:+,0.28047657,0.33480653,Decreased,yes
4560,chr13:31135035:-,0.3552986,0.4248074,Increased,yes
4563,chr13:41190585:-,0.17697337,0.2968961,Decreased,yes
4565,chr13:36999603:-,0.29834715,0.55359554,Decreased,yes
4567,chr13:37009389:+,0.72028667,0.7969006,Decreased,yes
4569,chr5:138506095:-,0.5447881,0.56672156,Increased,yes
4574,chr5:139369716:+,0.6987055,0.8229599,Increased,yes
4577,chr5:138437025:+,0.6589773,0.67291766,Decreased,yes
4579,chr5:138469302:+,0.22797574,0.2794122,Increased,yes
4580,chr3:150541999:-,0.067727044,0.083542496,Decreased,yes
4584,chr19:37629041:-,0.25570926,0.5166083,Increased,yes
4587,chr12:95020283:-,0.28534177,0.4734426,Increased,yes
4592,chr12:98550346:+,0.07067971,0.75847477,Increased,yes
4594,chr12:93576744:+,0.18773878,0.2676724,Decreased,yes
4598,chr12:104118090:-,0.18009125,0.23449159,Increased,yes
4603,chr12:98735432:+,0.8826354,0.8973668,Increased,yes
4604,chr8:29333064:-,0.78220856,0.8136521,Increased,yes
4607,chr8:27597996:-,0.38923046,0.40978104,Decreased,yes
4610,chr8:22575494:+,0.24412735,0.25896683,Decreased,yes
4612,chr1:11288433:+,0.4623978,0.5218785,Increased,yes
4615,chr1:11030527:+,0.7599948,0.78643554,Decreased,yes
4618,chr8:101198936:-,0.4199838,0.5548772,Decreased,yes
4619,chr8:75033297:+,0.32961178,0.4291457,Decreased,yes
4622,chr8:73324561:+,0.4175639,0.48330978,Decreased,yes
4624,chr17:49598885:-,0.43454254,0.47301093,Decreased,yes
4627,chr17:49701321:-,0.11713238,0.17395146,Increased,yes
4629,chr4:153636708:+,0.8550827,0.85962963,Increased,yes
4631,chr16:50231823:+,0.63273335,0.644685,Increased,yes
4633,chr16:50318131:+,0.7119584,0.7442479,Increased,yes
4635,chr19:32968909:-,0.43438765,0.54968756,Decreased,yes
4636,chr19:31274946:-,0.24905765,0.4246494,Increased,yes
4638,chr12:21455288:+,0.012789011,0.45540202,Decreased,yes
4640,chr13:19674755:-,0.44213685,0.4465054,Increased,yes
4646,chr19:57643867:+,0.68473935,0.6957379,Increased,yes
4648,chr3:73382430:-,0.20584105,0.78440034,Decreased,yes
4651,chr1:180278981:+,0.7054428,0.82384384,Increased,yes
4655,chr1:185102221:+,0.2015832,0.34804457,Increased,yes
4658,chr1:185119034:-,0.375663,0.5174952,Decreased,yes
4660,chr3:123272176:+,0.20063703,0.44361538,Decreased,yes
4663,chr3:119208850:-,0.60325736,0.6096353,Increased,yes
4667,chr1:244709030:+,0.78427285,0.79144645,Increased,yes
4668,chr11:33033580:+,0.65082914,0.68689,Decreased,yes
4671,chr7:100367824:+,0.04142105,0.046568215,Decreased,yes
4676,chr13:20091827:+,0.18426289,0.3786385,Increased,yes
4677,chr1:31348977:+,0.07314221,0.0997592,Decreased,yes
4679,chr1:32043874:+,0.7991346,0.8623761,Increased,yes
4684,chr3:179335535:+,0.29438454,0.32452,Decreased,yes
4688,chr3:179238352:+,0.24356781,0.28695923,Increased,yes
4690,chr4:39822863:-,0.14130042,0.26573765,Increased,yes
4694,chr4:39485108:+,0.7342196,0.7586105,Increased,yes
4695,chr1:33495653:+,0.014868968,0.020762715,Decreased,yes
4697,chr1:110946468:-,0.022997007,0.15635684,Increased,yes
4700,chr1:108929938:-,0.47687337,0.64352494,Increased,yes
4703,chr2:143938071:-,0.76807,0.8118271,Increased,yes
4708,chr2:135199658:-,0.3151946,0.39464724,Decreased,yes
4709,chr2:147927944:+,0.3581305,0.39923093,Decreased,yes
4712,chr13:27256563:+,0.30747315,0.5414844,Decreased,yes
4716,chr13:29765611:-,0.51647305,0.6563504,Decreased,yes
4717,chr3:197784297:+,0.32982153,0.3409932,Decreased,yes
4719,chr2:241072168:-,0.23938832,0.262105,Increased,yes
4724,chr1:160289277:-,0.7173258,0.72869337,Decreased,yes
4728,chr16:24572860:+,0.9019379,0.9078344,Increased,yes
4729,chr16:11750597:-,0.61468226,0.630739,Increased,yes
4733,chr6:158110551:-,0.38980412,0.43436122,Increased,yes
4738,chr10:80437113:+,0.7334562,0.75457776,Increased,yes
4741,chr1:86348737:-,0.39666456,0.6794032,Increased,yes
4744,chr1:90915640:-,0.34944806,0.42923373,Increased,yes
4751,chr1:92402228:+,0.45075133,0.4711911,Increased,yes
4752,chr18:79902421:-,0.05931483,0.06786099,Increased,yes
4756,chr7:33613617:+,0.15465222,0.44584912,Increased,yes
4758,chr7:44768694:+,0.07728094,0.10444935,Increased,yes
4762,chr7:35907105:+,0.39377677,0.44948125,Increased,yes
4763,chr7:36299725:+,0.07080312,0.08491114,Decreased,yes
4769,chr7:23177912:+,0.40314344,0.4171699,Increased,yes
